event_id,source,event_title,event_date,state,location_description,latitude,longitude,landslide_category,landslide_trigger,fatalities,injuries,inside_ne_polygon,susceptibility_probability,susceptibility_class_num,susceptibility_class_name
NASA_GLC_3643,NASA_GLC,Villages surrounding the West Sikkim district of ,06/23/2011 11:30:00 PM,nan,Villages surrounding the West Sikkim district of ,27.2879,88.2579,landslide,downpour,16,0,True,0.9558,5.0,Very High (80-100%)
NASA_GLC_2575,NASA_GLC,"road between Haflong and Lanka, Assam",10-09-2010 00:00,Assam,"road between Haflong and Lanka, Assam",25.5242,92.9914,landslide,downpour,0,0,True,0.006,1.0,Very Low (0-20%)
NASA_GLC_3840,NASA_GLC,Manipur,07/25/2011 12:00:00 AM,Manipur,Manipur,24.6869,93.9157,landslide,downpour,0,0,True,0.1967,1.0,Very Low (0-20%)
NASA_GLC_9681,NASA_GLC,"Thimphu-Phuentsholing highway, at Takti, between Samtse and Punakha ",05/21/2010 12:00:00 AM,Paro,"Thimphu-Phuentsholing highway, at Takti, between Samtse and Punakha ",27.21898773,89.5187916,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_1027,NASA_GLC,"Sreemangal upazila, Moulvibazer.",05/18/2009 08:00:00 AM,nan,"Sreemangal upazila, Moulvibazer.",24.3083,91.7333,mudslide,downpour,6,0,False,,,Unclassified
NASA_GLC_1064,NASA_GLC,"Lama village, Bandarban district 155 miles (248 kilometers) southeast of the capital Dhaka",07/31/2009 12:00:00 AM,Chittagong,"Lama village, Bandarban district 155 miles (248 kilometers) southeast of the capital Dhaka",22.2251,92.19,landslide,downpour,10,0,False,,,Unclassified
NASA_GLC_6015,NASA_GLC,Lohit District of Arunachal Pradesh,05-08-2014 00:00,Arunachal Pradesh,Lohit District of Arunachal Pradesh,27.9032,96.174,mudslide,rain,0,0,True,0.0043,1.0,Very Low (0-20%)
NASA_GLC_3741,NASA_GLC,Maram (80 km north of Imphal),07-07-2011 00:00,Nāgāland,Maram (80 km north of Imphal),25.4191,94.1079,landslide,rain,0,0,True,0.9832,5.0,Very High (80-100%)
NASA_GLC_7696,NASA_GLC,Mangdechu hydropower project,08/14/2015 11:00:00 AM,nan,Mangdechu hydropower project,27.4373,90.4678,landslide,mining,5,0,False,,,Unclassified
NASA_GLC_210,NASA_GLC,"Hattisurey in Kalimpong, on National Highway 31A",08/25/2007 12:00:00 AM,Bengal,"Hattisurey in Kalimpong, on National Highway 31A",27.0713,88.4308,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_2106,NASA_GLC,"road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland",07/20/2010 12:00:00 AM,Nāgāland,"road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland",26.8716,94.9921,landslide,downpour,0,0,True,0.5721,3.0,Moderate (40-60%)
NASA_GLC_9051,NASA_GLC,"12th Mile area at Jorabat, Meghalaya, India",07/19/2016 09:00:00 AM,Meghalaya,"12th Mile area at Jorabat, Meghalaya, India",26.09748244,91.8744337,landslide,unknown,0,1,True,0.1009,1.0,Very Low (0-20%)
NASA_GLC_870,NASA_GLC,"West Kameng, Arunachal Pradesh",10/29/2008 12:00:00 AM,Arunāchal Pradesh,"West Kameng, Arunachal Pradesh",27.4,92.35,mudslide,downpour,12,0,True,0.7685,4.0,High (60-80%)
NASA_GLC_2392,NASA_GLC,"17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim",09-04-2010 00:00,Sikkim,"17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim",27.3702,88.7334,landslide,downpour,0,0,True,0.738,4.0,High (60-80%)
NASA_GLC_1037,NASA_GLC,"Sevoke, 20km from Siliguri, North Eastern, India (Highway NH31A:Coronation Bridge to the Sevoke police outpost section blocked)",06/17/2009 04:00:00 AM,Bengal,"Sevoke, 20km from Siliguri, North Eastern, India (Highway NH31A:Coronation Bridge to the Sevoke police outpost section blocked)",26.89,88.47,mudslide,downpour,0,0,False,,,Unclassified
NASA_GLC_3830,NASA_GLC,Manipur,07/22/2011 12:00:00 AM,Manipur,Manipur,24.3527,94.3429,landslide,downpour,0,0,True,0.1702,1.0,Very Low (0-20%)
NASA_GLC_4906,NASA_GLC,"Helipong-Chessore Road, Nagaland",06-07-2013 00:00,Nāgāland,"Helipong-Chessore Road, Nagaland",26.0977,94.7499,landslide,unknown,0,0,True,0.936,5.0,Very High (80-100%)
NASA_GLC_1091,NASA_GLC,"Kalimpong, Darjeeling, West Bengal",08/16/2009 09:00:00 AM,Bengal,"Kalimpong, Darjeeling, West Bengal",27.02459801,88.43849551,landslide,downpour,2,0,False,,,Unclassified
NASA_GLC_9333,NASA_GLC,Jaflong,02/25/2016 01:00:00 PM,Sylhet,Jaflong,25.1622,92.0104,landslide,mining,1,0,False,,,Unclassified
NASA_GLC_151,NASA_GLC,Kurseong,08-02-2007 00:00,Bengal,Kurseong,26.8905,88.2789,mudslide,rain,3,0,False,,,Unclassified
NASA_GLC_7076,NASA_GLC,near Kalijhora,07-04-2015 18:00,West Bengal,near Kalijhora,26.9282,88.4553,landslide,unknown,0,0,False,,,Unclassified
NASA_GLC_218,NASA_GLC,"Ghayabari-Tindharia on National Highway 55, near Darjeeling hills",08/29/2007 12:00:00 AM,Bengal,"Ghayabari-Tindharia on National Highway 55, near Darjeeling hills",27.0096,88.2548,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_2261,NASA_GLC,"Hatisur(?), Sevok(Sevoke), Kalimpong sub-division, NH 31A between Siliguri and Gangtok, Sikkim",08/17/2010 08:00:00 AM,Bengal,"Hatisur(?), Sevok(Sevoke), Kalimpong sub-division, NH 31A between Siliguri and Gangtok, Sikkim",26.9435,88.4445,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_93,NASA_GLC,"Indira Bypass, Amdo Golai",06/13/2007 12:00:00 AM,Bengal,"Indira Bypass, Amdo Golai",26.7324,88.4089,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_9603,NASA_GLC,Mirik,10-12-2016 00:00,West Bengal,Mirik,26.8861,88.1704,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_3269,NASA_GLC,"road from other districts to Hawai(Tawai?) which is  on Lojit river, near Hayuliang,  Anjaw district, Arunachal Pradesh",03/22/2011 12:00:00 AM,Arunāchal Pradesh,"road from other districts to Hawai(Tawai?) which is  on Lojit river, near Hayuliang,  Anjaw district, Arunachal Pradesh",28.0791,96.5242,landslide,downpour,0,0,True,0.9689,5.0,Very High (80-100%)
NASA_GLC_1755,NASA_GLC,"Natl. Highway 31-A at Pani House(?), Gangtok",04/17/2010 03:00:00 PM,Sikkim,"Natl. Highway 31-A at Pani House(?), Gangtok",27.3341,88.6083,landslide,downpour,0,0,True,0.9962,5.0,Very High (80-100%)
NASA_GLC_6990,NASA_GLC,"New Land (""""New Colony"""")",06/24/2015 12:00:00 AM,Nagaland,"New Land (""""New Colony"""")",26.0319,94.5466,landslide,continuous_rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_1995,NASA_GLC,Tripi (Tirpai?) road of Upper Gumfa area in Kalimpong,06/16/2010 12:00:00 AM,Bengal,Tripi (Tirpai?) road of Upper Gumfa area in Kalimpong,27.0765,88.4808,landslide,rain,3,0,False,,,Unclassified
NASA_GLC_6222,NASA_GLC,Karsingsa block point,10-01-2014 11:00,Arunachal Pradesh,Karsingsa block point,27.1249,93.7706,landslide,unknown,5,0,True,0.749,4.0,High (60-80%)
NASA_GLC_9169,NASA_GLC,"on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India",06-12-2016 00:00,Nagaland,"on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India",26.1677,94.2442,landslide,continuous_rain,0,0,True,0.384,2.0,Low (20-40%)
NASA_GLC_4435,NASA_GLC,"Tirap , Arunachal Pradesh",06/25/2012 12:00:00 AM,Arunāchal Pradesh,"Tirap , Arunachal Pradesh",27.174,95.8011,landslide,downpour,0,0,True,,1.0,Very Low (0-20%)
NASA_GLC_4313,NASA_GLC,"Endulin Nallah, Mayodia, 17-camp, 83-camp",04-08-2012 00:00,Arunāchal Pradesh,"Endulin Nallah, Mayodia, 17-camp, 83-camp",28.4659,95.86,landslide,downpour,0,0,True,,3.0,Moderate (40-60%)
NASA_GLC_2344,NASA_GLC,"NH-53 at Nungba police station, Kambirong(?), Manipur",08/27/2010 04:30:00 PM,Assam,"NH-53 at Nungba police station, Kambirong(?), Manipur",24.7505,93.4221,landslide,downpour,0,0,True,0.4838,3.0,Moderate (40-60%)
NASA_GLC_7263,NASA_GLC,"15 kms from Maram, National Highway-102/A (Maram Peren road)",07/22/2015 12:00:00 AM,Manipur,"15 kms from Maram, National Highway-102/A (Maram Peren road)",25.4477,94.0489,landslide,continuous_rain,0,0,True,0.8921,5.0,Very High (80-100%)
NASA_GLC_5271,NASA_GLC,"Nanga, Nagaland",08-04-2013 00:00,Nāgāland,"Nanga, Nagaland",26.284,94.5808,landslide,continuous_rain,0,0,True,0.7528,4.0,High (60-80%)
NASA_GLC_4424,NASA_GLC,"Lalunggaon, Guwahati,  Assam",06/20/2012 12:00:00 AM,Assam,"Lalunggaon, Guwahati,  Assam",26.149,91.7351,landslide,downpour,0,0,True,0.1223,1.0,Very Low (0-20%)
NASA_GLC_3525,NASA_GLC,"Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur",05/22/2011 12:00:00 AM,Assam,"Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur",25.0672,93.4093,landslide,downpour,0,0,True,0.4089,3.0,Moderate (40-60%)
NASA_GLC_7369,NASA_GLC,between Chalong and Paraolon,08-01-2015 00:00,Manipur,between Chalong and Paraolon,24.1988,94.1016,landslide,continuous_rain,0,0,True,0.9812,5.0,Very High (80-100%)
NASA_GLC_2360,NASA_GLC,"Batase and Sisne villages, Lelep VDC, ",08/29/2010 10:00:00 PM,Eastern Region,"Batase and Sisne villages, Lelep VDC, ",27.7276,88.0446,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_4892,NASA_GLC,Upper Subansiri,06-01-2013 00:00,Arunāchal Pradesh,Upper Subansiri,27.8776,94.25,landslide,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_4377,NASA_GLC,"Guwahati, Assam",06-02-2012 00:00,Assam,"Guwahati, Assam",26.1475,91.7356,landslide,downpour,0,0,True,0.136,1.0,Very Low (0-20%)
NASA_GLC_5430,NASA_GLC,"Tamenglong- Khongsang Road, Manipur",09-01-2013 00:00,Manipur,"Tamenglong- Khongsang Road, Manipur",24.9037,93.487,mudslide,continuous_rain,0,0,True,0.9833,5.0,Very High (80-100%)
NASA_GLC_7264,NASA_GLC,22 kms to 30 kms between Sangkungmai and Willong,07/22/2015 12:00:00 AM,Manipur,22 kms to 30 kms between Sangkungmai and Willong,25.4538,93.9827,landslide,continuous_rain,0,0,True,0.9089,5.0,Very High (80-100%)
NASA_GLC_9220,NASA_GLC,"Finchaytaar, Lodhoma, Darjeeling, India",07/26/2016 11:00:00 PM,West Bengal,"Finchaytaar, Lodhoma, Darjeeling, India",27.1027,88.1218,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_5006,NASA_GLC,"Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road",07-01-2013 00:00,Nāgāland,"Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road",26.1147,94.3864,landslide,downpour,0,0,True,0.2029,2.0,Low (20-40%)
NASA_GLC_85,NASA_GLC,Rangamati,06-11-2007 00:00,Chittagong,Rangamati,22.6368,92.1453,mudslide,downpour,3,0,False,,,Unclassified
NASA_GLC_8280,NASA_GLC,"Chittagong, Bangladesh",09/21/2015 07:00:00 AM,Chittagong,"Chittagong, Bangladesh",22.3496,91.8138,landslide,rain,2,0,False,,,Unclassified
NASA_GLC_256,NASA_GLC,Rhodong village near Rhey in East Sikkim,09-10-2007 00:00,Sikkim,Rhodong village near Rhey in East Sikkim,27.3425,88.6236,landslide,rain,0,0,True,0.9765,5.0,Very High (80-100%)
NASA_GLC_9335,NASA_GLC,"Bilaipur, Hailakandi district, Assam, India",05/18/2016 08:00:00 AM,Assam,"Bilaipur, Hailakandi district, Assam, India",24.5202,92.7239,landslide,continuous_rain,2,0,True,,1.0,Very Low (0-20%)
NASA_GLC_7279,NASA_GLC,Tamenglong Ward No-IV,07/24/2015 12:00:00 AM,Manipur,Tamenglong Ward No-IV,24.9818,93.5142,mudslide,monsoon,0,0,True,0.7371,4.0,High (60-80%)
NASA_GLC_1963,NASA_GLC,"near Sevok(Sevoke), Highway 31A to Sikkimand Kalimpong, Hatisura(?), Darjeeling",06-11-2010 00:00,Bengal,"near Sevok(Sevoke), Highway 31A to Sikkimand Kalimpong, Hatisura(?), Darjeeling",26.944,88.4441,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_6288,NASA_GLC,Noonmati,09/22/2014 12:00:00 AM,Assam,Noonmati,26.1985,91.7998,landslide,rain,0,0,True,0.0366,1.0,Very Low (0-20%)
NASA_GLC_5087,NASA_GLC,"National Highway 29 Near Phesama Village, Nagaland",07-12-2013 00:00,Nāgāland,"National Highway 29 Near Phesama Village, Nagaland",25.6269,94.1139,landslide,downpour,0,0,True,0.9895,5.0,Very High (80-100%)
NASA_GLC_6966,NASA_GLC,"National Highway 31A, Darjeeling Hills",06/17/2015 12:00:00 AM,West Bengal,"National Highway 31A, Darjeeling Hills",26.9974,88.4314,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_258,NASA_GLC,"NH-39 at Imphal-Moreh section, Lokchao largest event",09-11-2007 00:00,Manipur,"NH-39 at Imphal-Moreh section, Lokchao largest event",24.4279,94.0564,landslide,rain,3,0,True,,3.0,Moderate (40-60%)
NASA_GLC_5338,NASA_GLC,"Longlem, Nagaland",08/16/2013 12:00:00 AM,Assam,"Longlem, Nagaland",26.8727,94.9275,landslide,rain,0,0,True,,1.0,Very Low (0-20%)
NASA_GLC_2411,NASA_GLC,"districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province",09-10-2010 00:00,Arunāchal Pradesh,"districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province",27.0011,93.7273,landslide,downpour,0,0,True,0.0018,1.0,Very Low (0-20%)
NASA_GLC_6143,NASA_GLC,"Zembabawk, Aizawl",07/14/2014 06:00:00 PM,Mizoram,"Zembabawk, Aizawl",23.7327,92.7463,landslide,downpour,1,2,True,0.8277,5.0,Very High (80-100%)
NASA_GLC_4908,NASA_GLC,"15 Km From Gangtok, Himalayans",06-08-2013 17:00,Sikkim,"15 Km From Gangtok, Himalayans",27.3721,88.708,landslide,downpour,0,0,True,0.9845,5.0,Very High (80-100%)
NASA_GLC_9124,NASA_GLC,"Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India",07/19/2016 12:00:00 AM,Meghalaya,"Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India",25.203,90.5573,translational_slide,continuous_rain,0,0,True,,2.0,Low (20-40%)
NASA_GLC_2282,NASA_GLC,"Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland",08/19/2010 06:30:00 AM,Nāgāland,"Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland",26.1984,94.8158,landslide,downpour,0,0,True,0.9826,5.0,Very High (80-100%)
NASA_GLC_9338,NASA_GLC,"Sonachirra, Karimganj district, Assam, India",05/18/2016 08:00:00 AM,Assam,"Sonachirra, Karimganj district, Assam, India",24.4638,92.4943,landslide,continuous_rain,5,0,True,0.0526,1.0,Very Low (0-20%)
NASA_GLC_2421,NASA_GLC,"road to Muanna Godown, Zuangtui, Mizoram",09/13/2010 09:00:00 AM,Mizoram,"road to Muanna Godown, Zuangtui, Mizoram",23.75406693,92.74128531,landslide,downpour,0,0,True,0.9342,5.0,Very High (80-100%)
NASA_GLC_2249,NASA_GLC,"Kiphire-Tuensang rd, Nagaland",08/14/2010 12:00:00 AM,Nāgāland,"Kiphire-Tuensang rd, Nagaland",26.0814,94.803,landslide,downpour,0,0,True,0.8006,5.0,Very High (80-100%)
NASA_GLC_8901,NASA_GLC,"National Highway 2, near Kohima, Nagaland, India",07-10-2016 00:00,Nagaland,"National Highway 2, near Kohima, Nagaland, India",25.7902,94.1318,landslide,downpour,0,0,True,0.8808,5.0,Very High (80-100%)
NASA_GLC_2283,NASA_GLC,"2 km from Khongsang village(?), road between Tamenglong and Imphal or Nungba, Manipur",08/19/2010 12:00:00 AM,Manipur,"2 km from Khongsang village(?), road between Tamenglong and Imphal or Nungba, Manipur",24.8961,93.4957,mudslide,downpour,0,0,True,0.9565,5.0,Very High (80-100%)
NASA_GLC_4552,NASA_GLC,"Takdah, West Bengal",09/14/2012 12:00:00 AM,Sikkim,"Takdah, West Bengal",27.0377,88.3603,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_1099,NASA_GLC,"Takti,(near Chukha) along Phuentsholing-Thimphu highway ",08/18/2009 01:00:00 PM,Chhukha,"Takti,(near Chukha) along Phuentsholing-Thimphu highway ",27.044,89.5744,landslide,downpour,1,0,False,,,Unclassified
NASA_GLC_6016,NASA_GLC,"Satgarakul Village, Karimganj, Assam State",05-09-2014 23:00,Assam,"Satgarakul Village, Karimganj, Assam State",24.8669,92.3576,landslide,rain,7,0,True,0.0553,1.0,Very Low (0-20%)
NASA_GLC_215,NASA_GLC,Phesema area at National Highway 39,08/28/2007 12:00:00 AM,Nāgāland,Phesema area at National Highway 39,25.7428,93.9136,landslide,rain,1,0,True,0.0685,1.0,Very Low (0-20%)
NASA_GLC_7044,NASA_GLC,Harkate-Kiteni section of Mechi highway,07-01-2015 09:00,Eastern Region,Harkate-Kiteni section of Mechi highway,26.8366,88.0839,landslide,downpour,0,0,False,,,Unclassified
NASA_GLC_5533,NASA_GLC,"Kalimpong, West Bengal",09/16/2013 03:00:00 PM,Bengal,"Kalimpong, West Bengal",27.0599,88.4674,landslide,downpour,1,0,False,,,Unclassified
NASA_GLC_7780,NASA_GLC,Sailam village,08/26/2015 12:00:00 AM,Mizoram,Sailam village,23.3572,92.7878,landslide,continuous_rain,1,0,True,,5.0,Very High (80-100%)
NASA_GLC_2281,NASA_GLC,"Kisima, Nagaland",08/19/2010 06:00:00 PM,Nāgāland,"Kisima, Nagaland",25.61560252,94.11603493,landslide,downpour,0,0,True,0.9714,5.0,Very High (80-100%)
NASA_GLC_1996,NASA_GLC,"Shayoung Ward(?), Longleng, Nagaland",06/17/2010 07:30:00 PM,Nāgāland,"Shayoung Ward(?), Longleng, Nagaland",26.4333,94.8833,landslide,downpour,0,0,True,,2.0,Low (20-40%)
NASA_GLC_260,NASA_GLC,"National Highway 31A, between Singtam and Rangpo",09-11-2007 00:00,nan,"National Highway 31A, between Singtam and Rangpo",27.2084,88.4909,debris_flow,rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_6283,NASA_GLC,Dakhingaon,09/22/2014 12:00:00 AM,Assam,Dakhingaon,26.1314,91.7548,landslide,rain,0,0,True,0.0242,1.0,Very Low (0-20%)
NASA_GLC_8930,NASA_GLC,"North Point Colony, Akuluto, Nagaland, India",07-11-2016 23:00,Nagaland,"North Point Colony, Akuluto, Nagaland, India",26.1699,94.4922,landslide,unknown,0,0,True,0.8747,5.0,Very High (80-100%)
NASA_GLC_869,NASA_GLC,North Lakhimpur ,10/29/2008 12:00:00 AM,Assam,North Lakhimpur ,27.2333,94.1167,landslide,downpour,0,0,True,0.0074,1.0,Very Low (0-20%)
NASA_GLC_6656,NASA_GLC,"Mawmaungbon village, Hpakant",01-06-2015 19:05,Kachin,"Mawmaungbon village, Hpakant",25.6172,96.3005,other,downpour,4,0,False,,,Unclassified
NASA_GLC_285,NASA_GLC,"National Highway, 45 Aizwal (Mizoram)",09/29/2007 12:00:00 AM,Mizoram,"National Highway, 45 Aizwal (Mizoram)",24.1293,92.6921,landslide,rain,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_3662,NASA_GLC,"Ikou-Gangpijang road, near: Ikou, Saikul, and Gangpijang; Imphal India",06/28/2011 12:00:00 AM,Manipur,"Ikou-Gangpijang road, near: Ikou, Saikul, and Gangpijang; Imphal India",25.03561729,94.0144205,landslide,rain,0,0,True,0.8445,5.0,Very High (80-100%)
NASA_GLC_5427,NASA_GLC,"Koide Government High School, Senapati, Manipur",08/15/2013 12:00:00 AM,Nāgāland,"Koide Government High School, Senapati, Manipur",25.3833,94.1884,landslide,downpour,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_8339,NASA_GLC,Kamakhya Temple,09/23/2015 12:00:00 AM,Assam,Kamakhya Temple,26.1666,91.7042,landslide,continuous_rain,0,0,True,0.1348,1.0,Very Low (0-20%)
NASA_GLC_4905,NASA_GLC,"Kuthur – Huker Road Via Y Anner, Chessore, Nagaland",06-07-2013 00:00,Nāgāland,"Kuthur – Huker Road Via Y Anner, Chessore, Nagaland",26.0977,94.7031,landslide,unknown,0,0,True,0.688,4.0,High (60-80%)
NASA_GLC_9186,NASA_GLC,"Imphal-Dimapur road  in Tadubi, Senapati district, Manipur, India",07/25/2016 12:30:00 PM,Manipur,"Imphal-Dimapur road  in Tadubi, Senapati district, Manipur, India",25.48,94.1383,landslide,continuous_rain,0,1,True,0.9888,5.0,Very High (80-100%)
NASA_GLC_8955,NASA_GLC,Companiganj upazila of Sylhet district,11/16/2015 12:00:00 AM,Sylhet,Companiganj upazila of Sylhet district,25.0821,91.7783,landslide,unknown,1,0,False,,,Unclassified
NASA_GLC_5107,NASA_GLC,"National Highway 29 Near Phesama Village, Nagaland",07/15/2013 12:00:00 AM,Nāgāland,"National Highway 29 Near Phesama Village, Nagaland",25.6269,94.1139,landslide,rain,0,0,True,0.9895,5.0,Very High (80-100%)
NASA_GLC_6792,NASA_GLC,Bholaganj stone quarry in Companyganj upazila,02/22/2015 08:30:00 PM,Sylhet,Bholaganj stone quarry in Companyganj upazila,25.1472,91.7483,mudslide,mining,4,0,False,,,Unclassified
NASA_GLC_7253,NASA_GLC,Lakhipur,07/22/2015 12:00:00 AM,Assam,Lakhipur,24.7979,92.9974,landslide,continuous_rain,5,0,True,,1.0,Very Low (0-20%)
NASA_GLC_1089,NASA_GLC,"Gourishankar tea estate premises, Darjeeling, West Bengal",08/16/2009 01:30:00 AM,Bengal,"Gourishankar tea estate premises, Darjeeling, West Bengal",26.7914,88.363,landslide,downpour,4,0,False,,,Unclassified
NASA_GLC_6286,NASA_GLC,Garchuk,09/22/2014 12:00:00 AM,Assam,Garchuk,26.1044,91.7082,landslide,rain,0,0,True,0.0008,1.0,Very Low (0-20%)
NASA_GLC_7040,NASA_GLC,Sukhiapokhari,07-01-2015 00:00,West Bengal,Sukhiapokhari,26.9978,88.167,landslide,downpour,1,0,False,,,Unclassified
NASA_GLC_6782,NASA_GLC,NH55 at Tindharia,09/28/2011 12:00:00 AM,West Bengal,NH55 at Tindharia,26.8545,88.3372,landslide,rain,0,0,False,,,Unclassified
NASA_GLC_594,NASA_GLC,"Namkaoluang village, Tamenglong-Sangrung (Khongsang) road, NH-53, Manipur",06/19/2008 12:00:00 AM,Manipur,"Namkaoluang village, Tamenglong-Sangrung (Khongsang) road, NH-53, Manipur",24.9336,93.8275,mudslide,monsoon,0,0,True,,5.0,Very High (80-100%)
NASA_GLC_5337,NASA_GLC,"Yakshu, Nagaland",08/16/2013 12:00:00 AM,Nāgāland,"Yakshu, Nagaland",26.4205,94.9731,landslide,rain,0,0,True,0.545,3.0,Moderate (40-60%)
NASA_GLC_3881,NASA_GLC,Itanagar,08-05-2011 00:00,Arunāchal Pradesh,Itanagar,27.1034,93.6885,landslide,downpour,0,0,True,0.0489,1.0,Very Low (0-20%)
NASA_GLC_3925,NASA_GLC,"East Kameng, Arunachal Pradesh",08/15/2011 12:00:00 AM,Arunāchal Pradesh,"East Kameng, Arunachal Pradesh",27.4888,93.0153,landslide,downpour,0,0,True,0.9046,5.0,Very High (80-100%)
NASA_GLC_7383,NASA_GLC,"Tuitung village, Khengjoi",08-01-2015 00:00,Manipur,"Tuitung village, Khengjoi",23.899,94.1434,landslide,rain,0,0,True,0.1086,1.0,Very Low (0-20%)
NASA_GLC_8900,NASA_GLC,"Imphal-Ukhrul sector of National Highway 102, Manipur, India",07-07-2016 00:00,Manipur,"Imphal-Ukhrul sector of National Highway 102, Manipur, India",25.0118,94.3136,landslide,monsoon,0,0,True,0.9594,5.0,Very High (80-100%)
NASA_GLC_4757,NASA_GLC,"East Siang, Arunachal Pradesh",02/18/2013 12:00:00 AM,Arunāchal Pradesh,"East Siang, Arunachal Pradesh",28.1193,95.1645,landslide,rain,3,2,True,,5.0,Very High (80-100%)
